temp,value,site,replicate
89.14700787,0.040523146,Sea_Otomi,R02
89.43866142,0.03706716,Sea_Otomi,R02
89.73031496,0.0354582,Sea_Otomi,R02
90.0219685,0.034322549,Sea_Otomi,R02
90.31362205,0.033122955,Sea_Otomi,R02
90.60527559,0.031810114,Sea_Otomi,R02
90.89692913,0.029560061,Sea_Otomi,R02
91.18858268,0.026464463,Sea_Otomi,R02
91.48023622,0.023015401,Sea_Otomi,R02
91.77188976,0.02011864,Sea_Otomi,R02
92.06354331,0.019385537,Sea_Otomi,R02
92.35519685,0.020272096,Sea_Otomi,R02
92.64685039,0.020555717,Sea_Otomi,R02
92.93850394,0.019249278,Sea_Otomi,R02
93.23015748,0.017057832,Sea_Otomi,R02
93.52181102,0.01526548,Sea_Otomi,R02
93.81346457,0.014866344,Sea_Otomi,R02
94.10511811,0.015843206,Sea_Otomi,R02
94.39677165,0.017407575,Sea_Otomi,R02
94.6884252,0.018527702,Sea_Otomi,R02
94.98007874,0.017865106,Sea_Otomi,R02
95.27173228,0.015554812,Sea_Otomi,R02
95.56338583,0.013238188,Sea_Otomi,R02
95.85503937,0.011409262,Sea_Otomi,R02
96.14669291,0.009900892,Sea_Otomi,R02
96.43834646,0.008890805,Sea_Otomi,R02
96.73,0.008890805,Sea_Otomi,R02
59.69,0.069827394,Sea_Otomi,R03
59.98165354,0.069827394,Sea_Otomi,R03
60.27330709,0.092025626,Sea_Otomi,R03
60.56496063,0.134771659,Sea_Otomi,R03
60.85661417,0.182673234,Sea_Otomi,R03
61.14826772,0.225157245,Sea_Otomi,R03
61.43992126,0.257346123,Sea_Otomi,R03
61.7315748,0.276459979,Sea_Otomi,R03
62.02322835,0.280646332,Sea_Otomi,R03
62.31488189,0.27102741,Sea_Otomi,R03
62.60653543,0.256924962,Sea_Otomi,R03
62.89818898,0.244006628,Sea_Otomi,R03
63.18984252,0.233817269,Sea_Otomi,R03
63.48149606,0.227361099,Sea_Otomi,R03
63.77314961,0.22177309,Sea_Otomi,R03
64.06480315,0.216684855,Sea_Otomi,R03
64.35645669,0.213083659,Sea_Otomi,R03
64.64811024,0.212491812,Sea_Otomi,R03
64.93976378,0.216037025,Sea_Otomi,R03
65.23141732,0.221767346,Sea_Otomi,R03
65.52307087,0.225727217,Sea_Otomi,R03
65.81472441,0.225504667,Sea_Otomi,R03
66.10637795,0.22408289,Sea_Otomi,R03
66.3980315,0.22535724,Sea_Otomi,R03
66.68968504,0.229004518,Sea_Otomi,R03
66.98133858,0.234025221,Sea_Otomi,R03
67.27299213,0.245100412,Sea_Otomi,R03
67.56464567,0.266349468,Sea_Otomi,R03
67.85629921,0.29496424,Sea_Otomi,R03
68.14795276,0.329343377,Sea_Otomi,R03
68.4396063,0.368299539,Sea_Otomi,R03
68.73125984,0.406939302,Sea_Otomi,R03
69.02291339,0.440354124,Sea_Otomi,R03
69.31456693,0.467753668,Sea_Otomi,R03
69.60622047,0.491481925,Sea_Otomi,R03
69.89787402,0.512087133,Sea_Otomi,R03
70.18952756,0.533928512,Sea_Otomi,R03
70.4811811,0.562081122,Sea_Otomi,R03
70.77283465,0.591448277,Sea_Otomi,R03
71.06448819,0.616574092,Sea_Otomi,R03
71.35614173,0.63854888,Sea_Otomi,R03
71.64779528,0.65662189,Sea_Otomi,R03
71.93944882,0.668496307,Sea_Otomi,R03
72.23110236,0.677740947,Sea_Otomi,R03
72.52275591,0.68947609,Sea_Otomi,R03
72.81440945,0.701882538,Sea_Otomi,R03
73.10606299,0.710702726,Sea_Otomi,R03
73.39771654,0.716149931,Sea_Otomi,R03
73.68937008,0.719350537,Sea_Otomi,R03
73.98102362,0.720000596,Sea_Otomi,R03
74.27267717,0.721307017,Sea_Otomi,R03
74.56433071,0.724967482,Sea_Otomi,R03
74.85598425,0.727089694,Sea_Otomi,R03
75.1476378,0.724059587,Sea_Otomi,R03
75.43929134,0.715308586,Sea_Otomi,R03
75.73094488,0.70383482,Sea_Otomi,R03
76.02259843,0.696652975,Sea_Otomi,R03
76.31425197,0.697689578,Sea_Otomi,R03
76.60590551,0.703985093,Sea_Otomi,R03
76.89755906,0.713739715,Sea_Otomi,R03
77.1892126,0.728449819,Sea_Otomi,R03
77.48086614,0.746728295,Sea_Otomi,R03
77.77251969,0.764385011,Sea_Otomi,R03
78.06417323,0.780837059,Sea_Otomi,R03
78.35582677,0.802451972,Sea_Otomi,R03
78.64748031,0.836892825,Sea_Otomi,R03
78.93913386,0.886789737,Sea_Otomi,R03
79.2307874,0.949494488,Sea_Otomi,R03
79.52244094,1.017676329,Sea_Otomi,R03
79.81409449,1.08003708,Sea_Otomi,R03
80.10574803,1.130004656,Sea_Otomi,R03
80.39740157,1.177332604,Sea_Otomi,R03
80.68905512,1.242608485,Sea_Otomi,R03
80.98070866,1.351787413,Sea_Otomi,R03
81.2723622,1.531798642,Sea_Otomi,R03
81.56401575,1.799439393,Sea_Otomi,R03
81.85566929,2.158796949,Sea_Otomi,R03
82.14732283,2.602545778,Sea_Otomi,R03
82.43897638,3.097342801,Sea_Otomi,R03
82.73062992,3.569619018,Sea_Otomi,R03
83.02228346,3.923947206,Sea_Otomi,R03
83.31393701,4.075196129,Sea_Otomi,R03
83.60559055,3.954559938,Sea_Otomi,R03
83.89724409,3.512606799,Sea_Otomi,R03
84.18889764,2.770641856,Sea_Otomi,R03
84.48055118,1.882808939,Sea_Otomi,R03
84.77220472,1.070838553,Sea_Otomi,R03
85.06385827,0.47642215,Sea_Otomi,R03
85.35551181,0.118819852,Sea_Otomi,R03
85.64716535,-0.0533161,Sea_Otomi,R03
85.9388189,-0.10692823,Sea_Otomi,R03
86.23047244,-0.097033567,Sea_Otomi,R03
86.52212598,-0.062857845,Sea_Otomi,R03
86.81377953,-0.027521122,Sea_Otomi,R03
87.10543307,-0.000334967,Sea_Otomi,R03
87.39708661,0.016774927,Sea_Otomi,R03
87.68874016,0.026450099,Sea_Otomi,R03
87.9803937,0.031833741,Sea_Otomi,R03
88.27204724,0.03344219,Sea_Otomi,R03
88.56370079,0.031359819,Sea_Otomi,R03
88.85535433,0.027169596,Sea_Otomi,R03
89.14700787,0.022650133,Sea_Otomi,R03
89.43866142,0.019041662,Sea_Otomi,R03
89.73031496,0.016734807,Sea_Otomi,R03
90.0219685,0.015340023,Sea_Otomi,R03
90.31362205,0.0145707,Sea_Otomi,R03
90.60527559,0.01456651,Sea_Otomi,R03
90.89692913,0.015784679,Sea_Otomi,R03
91.18858268,0.017522028,Sea_Otomi,R03
91.48023622,0.018262999,Sea_Otomi,R03
91.77188976,0.018101329,Sea_Otomi,R03
92.06354331,0.017731082,Sea_Otomi,R03
92.35519685,0.017049637,Sea_Otomi,R03
92.64685039,0.015974537,Sea_Otomi,R03
92.93850394,0.014599008,Sea_Otomi,R03
93.23015748,0.013366388,Sea_Otomi,R03
93.52181102,0.012893218,Sea_Otomi,R03
93.81346457,0.013146018,Sea_Otomi,R03
94.10511811,0.013905021,Sea_Otomi,R03
94.39677165,0.015008454,Sea_Otomi,R03
94.6884252,0.015571144,Sea_Otomi,R03
94.98007874,0.014300296,Sea_Otomi,R03
95.27173228,0.01160119,Sea_Otomi,R03
95.56338583,0.0095298,Sea_Otomi,R03
95.85503937,0.008482336,Sea_Otomi,R03
96.14669291,0.007678527,Sea_Otomi,R03
96.43834646,0.007013278,Sea_Otomi,R03
96.73,0.007013278,Sea_Otomi,R03
59.69,0.103237837,STD_Mix,R01
59.98165354,0.103237837,STD_Mix,R01
60.27330709,0.118638884,STD_Mix,R01
60.56496063,0.159261353,STD_Mix,R01
60.85661417,0.214343891,STD_Mix,R01
61.14826772,0.266152388,STD_Mix,R01
61.43992126,0.302757273,STD_Mix,R01
61.7315748,0.323665543,STD_Mix,R01
62.02322835,0.334170675,STD_Mix,R01
62.31488189,0.338386605,STD_Mix,R01
62.60653543,0.338705332,STD_Mix,R01
62.89818898,0.336443978,STD_Mix,R01
63.18984252,0.330978144,STD_Mix,R01
63.48149606,0.323877004,STD_Mix,R01
63.77314961,0.319354335,STD_Mix,R01
64.06480315,0.318535954,STD_Mix,R01
64.35645669,0.318114334,STD_Mix,R01
64.64811024,0.319197212,STD_Mix,R01
64.93976378,0.327046052,STD_Mix,R01
65.23141732,0.341165848,STD_Mix,R01
65.52307087,0.356319733,STD_Mix,R01
65.81472441,0.367597012,STD_Mix,R01
66.10637795,0.377479034,STD_Mix,R01
66.3980315,0.39183275,STD_Mix,R01
66.68968504,0.408363246,STD_Mix,R01
66.98133858,0.423512003,STD_Mix,R01
67.27299213,0.438376416,STD_Mix,R01
67.56464567,0.455903604,STD_Mix,R01
67.85629921,0.476988603,STD_Mix,R01
68.14795276,0.502683248,STD_Mix,R01
68.4396063,0.536936862,STD_Mix,R01
68.73125984,0.576508094,STD_Mix,R01
69.02291339,0.613349261,STD_Mix,R01
69.31456693,0.646150122,STD_Mix,R01
69.60622047,0.678528951,STD_Mix,R01
69.89787402,0.710139608,STD_Mix,R01
70.18952756,0.736527611,STD_Mix,R01
70.4811811,0.758882599,STD_Mix,R01
70.77283465,0.78080554,STD_Mix,R01
71.06448819,0.802596186,STD_Mix,R01
71.35614173,0.826604057,STD_Mix,R01
71.64779528,0.853964786,STD_Mix,R01
71.93944882,0.879879756,STD_Mix,R01
72.23110236,0.903330364,STD_Mix,R01
72.52275591,0.926875173,STD_Mix,R01
72.81440945,0.94843114,STD_Mix,R01
73.10606299,0.965143346,STD_Mix,R01
73.39771654,0.976944095,STD_Mix,R01
73.68937008,0.983819839,STD_Mix,R01
73.98102362,0.986434657,STD_Mix,R01
74.27267717,0.985347314,STD_Mix,R01
74.56433071,0.97947982,STD_Mix,R01
74.85598425,0.970571307,STD_Mix,R01
75.1476378,0.96135511,STD_Mix,R01
75.43929134,0.950754208,STD_Mix,R01
75.73094488,0.936815112,STD_Mix,R01
76.02259843,0.918477005,STD_Mix,R01
76.31425197,0.896244304,STD_Mix,R01
76.60590551,0.872459095,STD_Mix,R01
76.89755906,0.853435291,STD_Mix,R01
77.1892126,0.845469513,STD_Mix,R01
77.48086614,0.852287814,STD_Mix,R01
77.77251969,0.875571303,STD_Mix,R01
78.06417323,0.907215008,STD_Mix,R01
78.35582677,0.939790053,STD_Mix,R01
78.64748031,0.976361814,STD_Mix,R01
78.93913386,1.020398593,STD_Mix,R01
79.2307874,1.073004494,STD_Mix,R01
79.52244094,1.131679141,STD_Mix,R01
79.81409449,1.193856078,STD_Mix,R01
80.10574803,1.261405544,STD_Mix,R01
80.39740157,1.340458565,STD_Mix,R01
80.68905512,1.440134252,STD_Mix,R01
80.98070866,1.569150321,STD_Mix,R01
81.2723622,1.729762305,STD_Mix,R01
81.56401575,1.918013166,STD_Mix,R01
81.85566929,2.144946626,STD_Mix,R01
82.14732283,2.440220473,STD_Mix,R01
82.43897638,2.825157466,STD_Mix,R01
82.73062992,3.294939735,STD_Mix,R01
83.02228346,3.821394673,STD_Mix,R01
83.31393701,4.352147125,STD_Mix,R01
83.60559055,4.811146844,STD_Mix,R01
83.89724409,5.130786454,STD_Mix,R01
84.18889764,5.277407522,STD_Mix,R01
84.48055118,5.252485203,STD_Mix,R01
84.77220472,5.064351018,STD_Mix,R01
85.06385827,4.739983944,STD_Mix,R01
85.35551181,4.358926443,STD_Mix,R01
85.64716535,3.957526229,STD_Mix,R01
85.9388189,3.452168765,STD_Mix,R01
86.23047244,2.749858266,STD_Mix,R01
86.52212598,1.914773968,STD_Mix,R01
86.81377953,1.13293493,STD_Mix,R01
87.10543307,0.540651931,STD_Mix,R01
87.39708661,0.167001509,STD_Mix,R01
87.68874016,-0.024960192,STD_Mix,R01
87.9803937,-0.093032448,STD_Mix,R01
88.27204724,-0.092895011,STD_Mix,R01
88.56370079,-0.064991719,STD_Mix,R01
88.85535433,-0.031440361,STD_Mix,R01
89.14700787,-0.002989235,STD_Mix,R01
89.43866142,0.016577323,STD_Mix,R01
89.73031496,0.027603398,STD_Mix,R01
90.0219685,0.031674584,STD_Mix,R01
90.31362205,0.030313979,STD_Mix,R01
90.60527559,0.0257302,STD_Mix,R01
90.89692913,0.020608869,STD_Mix,R01
91.18858268,0.01689516,STD_Mix,R01
91.48023622,0.014957594,STD_Mix,R01
91.77188976,0.014984458,STD_Mix,R01
92.06354331,0.017163559,STD_Mix,R01
92.35519685,0.019726443,STD_Mix,R01
92.64685039,0.020858893,STD_Mix,R01
92.93850394,0.019916827,STD_Mix,R01
93.23015748,0.017590829,STD_Mix,R01
93.52181102,0.015455015,STD_Mix,R01
93.81346457,0.014632948,STD_Mix,R01
94.10511811,0.015055394,STD_Mix,R01
94.39677165,0.014806588,STD_Mix,R01
94.6884252,0.013350946,STD_Mix,R01
94.98007874,0.012141043,STD_Mix,R01
95.27173228,0.011482952,STD_Mix,R01
95.56338583,0.011413642,STD_Mix,R01
95.85503937,0.011231382,STD_Mix,R01
96.14669291,0.009910911,STD_Mix,R01
96.43834646,0.008041669,STD_Mix,R01
96.73,0.008041669,STD_Mix,R01
59.69,0.093923396,STD_Mix,R02
59.98165354,0.093923396,STD_Mix,R02
60.27330709,0.116805296,STD_Mix,R02
60.56496063,0.165761718,STD_Mix,R02
60.85661417,0.224125162,STD_Mix,R02
61.14826772,0.272895919,STD_Mix,R02
61.43992126,0.306481499,STD_Mix,R02
61.7315748,0.330341919,STD_Mix,R02
62.02322835,0.347168704,STD_Mix,R02
62.31488189,0.353276346,STD_Mix,R02
62.60653543,0.348976929,STD_Mix,R02
62.89818898,0.341747563,STD_Mix,R02
63.18984252,0.338591862,STD_Mix,R02
63.48149606,0.340819913,STD_Mix,R02
63.77314961,0.344976219,STD_Mix,R02
64.06480315,0.346832937,STD_Mix,R02
64.35645669,0.344683614,STD_Mix,R02
64.64811024,0.339975571,STD_Mix,R02
64.93976378,0.33662801,STD_Mix,R02
65.23141732,0.337934153,STD_Mix,R02
65.52307087,0.343601689,STD_Mix,R02
65.81472441,0.353571471,STD_Mix,R02
66.10637795,0.368333294,STD_Mix,R02
66.3980315,0.385696,STD_Mix,R02
66.68968504,0.400032089,STD_Mix,R02
66.98133858,0.408195926,STD_Mix,R02
67.27299213,0.414924633,STD_Mix,R02
67.56464567,0.425932524,STD_Mix,R02
67.85629921,0.44484728,STD_Mix,R02
68.14795276,0.473121167,STD_Mix,R02
68.4396063,0.507326686,STD_Mix,R02
68.73125984,0.542771494,STD_Mix,R02
69.02291339,0.575461787,STD_Mix,R02
69.31456693,0.60326741,STD_Mix,R02
69.60622047,0.628726646,STD_Mix,R02
69.89787402,0.65583088,STD_Mix,R02
70.18952756,0.683745645,STD_Mix,R02
70.4811811,0.711726728,STD_Mix,R02
70.77283465,0.739783667,STD_Mix,R02
71.06448819,0.766219497,STD_Mix,R02
71.35614173,0.792352501,STD_Mix,R02
71.64779528,0.823070454,STD_Mix,R02
71.93944882,0.857039801,STD_Mix,R02
72.23110236,0.887634952,STD_Mix,R02
72.52275591,0.913796801,STD_Mix,R02
72.81440945,0.935076093,STD_Mix,R02
73.10606299,0.946319258,STD_Mix,R02
73.39771654,0.946781025,STD_Mix,R02
73.68937008,0.944089079,STD_Mix,R02
73.98102362,0.943813992,STD_Mix,R02
74.27267717,0.945688537,STD_Mix,R02
74.56433071,0.946078721,STD_Mix,R02
74.85598425,0.943302347,STD_Mix,R02
75.1476378,0.935105616,STD_Mix,R02
75.43929134,0.91758127,STD_Mix,R02
75.73094488,0.894448069,STD_Mix,R02
76.02259843,0.875134948,STD_Mix,R02
76.31425197,0.86252506,STD_Mix,R02
76.60590551,0.852995727,STD_Mix,R02
76.89755906,0.847661354,STD_Mix,R02
77.1892126,0.8476908,STD_Mix,R02
77.48086614,0.854835331,STD_Mix,R02
77.77251969,0.870531768,STD_Mix,R02
78.06417323,0.890567765,STD_Mix,R02
78.35582677,0.915972781,STD_Mix,R02
78.64748031,0.950598828,STD_Mix,R02
78.93913386,0.994284312,STD_Mix,R02
79.2307874,1.044496564,STD_Mix,R02
79.52244094,1.096734261,STD_Mix,R02
79.81409449,1.151047188,STD_Mix,R02
80.10574803,1.212638965,STD_Mix,R02
80.39740157,1.288702139,STD_Mix,R02
80.68905512,1.382606996,STD_Mix,R02
80.98070866,1.495372964,STD_Mix,R02
81.2723622,1.630715306,STD_Mix,R02
81.56401575,1.79464209,STD_Mix,R02
81.85566929,2.008592409,STD_Mix,R02
82.14732283,2.317044092,STD_Mix,R02
82.43897638,2.760951805,STD_Mix,R02
82.73062992,3.349359806,STD_Mix,R02
83.02228346,4.058449265,STD_Mix,R02
83.31393701,4.830835804,STD_Mix,R02
83.60559055,5.565886126,STD_Mix,R02
83.89724409,6.134971719,STD_Mix,R02
84.18889764,6.405419794,STD_Mix,R02
84.48055118,6.291268742,STD_Mix,R02
84.77220472,5.803183128,STD_Mix,R02
85.06385827,5.062880742,STD_Mix,R02
85.35551181,4.265200685,STD_Mix,R02
85.64716535,3.54363823,STD_Mix,R02
85.9388189,2.885911176,STD_Mix,R02
86.23047244,2.21218467,STD_Mix,R02
86.52212598,1.518878807,STD_Mix,R02
86.81377953,0.897432075,STD_Mix,R02
87.10543307,0.430208954,STD_Mix,R02
87.39708661,0.13414525,STD_Mix,R02
87.68874016,-0.019117404,STD_Mix,R02
87.9803937,-0.072262329,STD_Mix,R02
88.27204724,-0.06812617,STD_Mix,R02
88.56370079,-0.04179833,STD_Mix,R02
88.85535433,-0.01475085,STD_Mix,R02
89.14700787,0.004788343,STD_Mix,R02
89.43866142,0.017313189,STD_Mix,R02
89.73031496,0.025050873,STD_Mix,R02
90.0219685,0.02860869,STD_Mix,R02
90.31362205,0.028359487,STD_Mix,R02
90.60527559,0.025710722,STD_Mix,R02
90.89692913,0.022203273,STD_Mix,R02
91.18858268,0.018743174,STD_Mix,R02
91.48023622,0.015490521,STD_Mix,R02
91.77188976,0.013636579,STD_Mix,R02
92.06354331,0.014076963,STD_Mix,R02
92.35519685,0.015984211,STD_Mix,R02
92.64685039,0.017791198,STD_Mix,R02
92.93850394,0.01843679,STD_Mix,R02
93.23015748,0.018680887,STD_Mix,R02
93.52181102,0.018909367,STD_Mix,R02
93.81346457,0.019032386,STD_Mix,R02
94.10511811,0.018494539,STD_Mix,R02
94.39677165,0.016399796,STD_Mix,R02
94.6884252,0.013605926,STD_Mix,R02
94.98007874,0.011838769,STD_Mix,R02
95.27173228,0.012110251,STD_Mix,R02
95.56338583,0.013512425,STD_Mix,R02
95.85503937,0.013840162,STD_Mix,R02
96.14669291,0.011665063,STD_Mix,R02
96.43834646,0.008563199,STD_Mix,R02
96.73,0.008563199,STD_Mix,R02
59.69,0.093367599,STD_Mix,R03
59.98165354,0.093367599,STD_Mix,R03
60.27330709,0.1163588,STD_Mix,R03
60.56496063,0.160690193,STD_Mix,R03
60.85661417,0.212209436,STD_Mix,R03
61.14826772,0.258803741,STD_Mix,R03
61.43992126,0.297287747,STD_Mix,R03
61.7315748,0.324144143,STD_Mix,R03
62.02322835,0.337334066,STD_Mix,R03
62.31488189,0.340050281,STD_Mix,R03
62.60653543,0.338450116,STD_Mix,R03
62.89818898,0.337264141,STD_Mix,R03
63.18984252,0.336284239,STD_Mix,R03
63.48149606,0.334689385,STD_Mix,R03
63.77314961,0.336868454,STD_Mix,R03
64.06480315,0.342758763,STD_Mix,R03
64.35645669,0.345043344,STD_Mix,R03
64.64811024,0.340842413,STD_Mix,R03
64.93976378,0.334485419,STD_Mix,R03
65.23141732,0.332650288,STD_Mix,R03
65.52307087,0.336895153,STD_Mix,R03
65.81472441,0.348938543,STD_Mix,R03
66.10637795,0.366553953,STD_Mix,R03
66.3980315,0.382213849,STD_Mix,R03
66.68968504,0.393469875,STD_Mix,R03
66.98133858,0.401311723,STD_Mix,R03
67.27299213,0.410760001,STD_Mix,R03
67.56464567,0.42870142,STD_Mix,R03
67.85629921,0.452758183,STD_Mix,R03
68.14795276,0.476632857,STD_Mix,R03
68.4396063,0.499556378,STD_Mix,R03
68.73125984,0.523321837,STD_Mix,R03
69.02291339,0.548234766,STD_Mix,R03
69.31456693,0.575547001,STD_Mix,R03
69.60622047,0.606718512,STD_Mix,R03
69.89787402,0.637773835,STD_Mix,R03
70.18952756,0.66756616,STD_Mix,R03
70.4811811,0.697890058,STD_Mix,R03
70.77283465,0.726314918,STD_Mix,R03
71.06448819,0.752817572,STD_Mix,R03
71.35614173,0.777931645,STD_Mix,R03
71.64779528,0.800155251,STD_Mix,R03
71.93944882,0.821401998,STD_Mix,R03
72.23110236,0.848782479,STD_Mix,R03
72.52275591,0.885769407,STD_Mix,R03
72.81440945,0.924672304,STD_Mix,R03
73.10606299,0.951986353,STD_Mix,R03
73.39771654,0.959320558,STD_Mix,R03
73.68937008,0.951043704,STD_Mix,R03
73.98102362,0.939664362,STD_Mix,R03
74.27267717,0.932855077,STD_Mix,R03
74.56433071,0.929263881,STD_Mix,R03
74.85598425,0.926371687,STD_Mix,R03
75.1476378,0.922872876,STD_Mix,R03
75.43929134,0.916873939,STD_Mix,R03
75.73094488,0.905352294,STD_Mix,R03
76.02259843,0.887411707,STD_Mix,R03
76.31425197,0.864388211,STD_Mix,R03
76.60590551,0.841888946,STD_Mix,R03
76.89755906,0.828677516,STD_Mix,R03
77.1892126,0.827002879,STD_Mix,R03
77.48086614,0.837115788,STD_Mix,R03
77.77251969,0.857388337,STD_Mix,R03
78.06417323,0.882105256,STD_Mix,R03
78.35582677,0.912979043,STD_Mix,R03
78.64748031,0.956926343,STD_Mix,R03
78.93913386,1.013764932,STD_Mix,R03
79.2307874,1.07928585,STD_Mix,R03
79.52244094,1.152902317,STD_Mix,R03
79.81409449,1.234062147,STD_Mix,R03
80.10574803,1.323687413,STD_Mix,R03
80.39740157,1.429041426,STD_Mix,R03
80.68905512,1.554403555,STD_Mix,R03
80.98070866,1.698483965,STD_Mix,R03
81.2723622,1.858272974,STD_Mix,R03
81.56401575,2.031060818,STD_Mix,R03
81.85566929,2.225949631,STD_Mix,R03
82.14732283,2.469370154,STD_Mix,R03
82.43897638,2.783748825,STD_Mix,R03
82.73062992,3.17032169,STD_Mix,R03
83.02228346,3.615633187,STD_Mix,R03
83.31393701,4.096700276,STD_Mix,R03
83.60559055,4.576889128,STD_Mix,R03
83.89724409,5.007357687,STD_Mix,R03
84.18889764,5.314842089,STD_Mix,R03
84.48055118,5.407604959,STD_Mix,R03
84.77220472,5.214270804,STD_Mix,R03
85.06385827,4.762487604,STD_Mix,R03
85.35551181,4.197776623,STD_Mix,R03
85.64716535,3.633505894,STD_Mix,R03
85.9388189,3.04348935,STD_Mix,R03
86.23047244,2.352643423,STD_Mix,R03
86.52212598,1.598580496,STD_Mix,R03
86.81377953,0.92187897,STD_Mix,R03
87.10543307,0.424444276,STD_Mix,R03
87.39708661,0.119416407,STD_Mix,R03
87.68874016,-0.031857236,STD_Mix,R03
87.9803937,-0.081299171,STD_Mix,R03
88.27204724,-0.077000343,STD_Mix,R03
88.56370079,-0.053285257,STD_Mix,R03
88.85535433,-0.027060295,STD_Mix,R03
89.14700787,-0.004818469,STD_Mix,R03
89.43866142,0.011228605,STD_Mix,R03
89.73031496,0.02031951,STD_Mix,R03
90.0219685,0.024148123,STD_Mix,R03
90.31362205,0.025374513,STD_Mix,R03
90.60527559,0.024741865,STD_Mix,R03
90.89692913,0.022461637,STD_Mix,R03
91.18858268,0.01938978,STD_Mix,R03
91.48023622,0.016840811,STD_Mix,R03
91.77188976,0.016097398,STD_Mix,R03
92.06354331,0.016664784,STD_Mix,R03
92.35519685,0.017893504,STD_Mix,R03
92.64685039,0.019965018,STD_Mix,R03
92.93850394,0.021547446,STD_Mix,R03
93.23015748,0.020642814,STD_Mix,R03
93.52181102,0.01744978,STD_Mix,R03
93.81346457,0.014279442,STD_Mix,R03
94.10511811,0.012252249,STD_Mix,R03
94.39677165,0.011116156,STD_Mix,R03
94.6884252,0.011209424,STD_Mix,R03
94.98007874,0.012529897,STD_Mix,R03
95.27173228,0.013941175,STD_Mix,R03
95.56338583,0.015347443,STD_Mix,R03
95.85503937,0.016924978,STD_Mix,R03
96.14669291,0.017812497,STD_Mix,R03
96.43834646,0.017984797,STD_Mix,R03
96.73,0.017984797,STD_Mix,R03